playerId,xG,passes,recs,won atk ground duels,won air duels,goals,assists,key_passes,shortName,roleName,MinutesPlayed
278278,0.27285907961045874,7.834008097165992,10.31174089068826,6.959514170040486,1.6032388663967612,0.32793522267206476,0.10931174089068826,0.21862348178137653,Munir,Forward,2470
281255,0.09578289063729531,9.722222222222221,16.52777777777778,13.055555555555555,0.1388888888888889,0.1388888888888889,0.2777777777777778,0.6944444444444444,E. Mor,Forward,648
285509,0.173795559339576,5.659229208924949,11.683569979716024,12.961460446247465,0.5476673427991886,0.0,0.18255578093306288,0.7302231237322515,I. Success,Forward,493
286390,0.21828423715284673,17.86480686695279,23.948497854077253,8.69098712446352,0.09656652360515021,0.28969957081545067,0.5793991416309013,0.869098712446352,O. Dembélé,Forward,932
293862,0.059497893887134064,9.141361256544503,10.837696335078535,5.183246073298429,0.8481675392670157,0.0,0.0,0.18848167539267016,Nacho Gil,Forward,955
338201,0.3805632156058071,3.625592417061611,7.535545023696683,4.62085308056872,4.76303317535545,0.4265402843601896,0.0,0.2132701421800948,E. Boateng,Forward,1266
344140,0.13574352364599868,5.18210197710718,7.835587929240375,5.057232049947971,0.5619146722164412,0.09365244536940687,0.0,0.18730489073881373,A. Ndiaye,Forward,2883
364820,0.3376092467207537,4.317968015051741,9.397930385700846,4.487300094073377,1.6086547507055504,0.5926622765757291,0.0,0.4233301975540922,Loren Morón,Forward,1063
372753,0.024499634208860702,9.798387096774194,15.514112903225806,5.443548387096774,1.3608870967741935,0.0907258064516129,0.0,0.5443548387096774,Francis Guerrero,Forward,992
385273,0.28410372049646104,7.03656998738966,9.59016393442623,2.099621689785624,3.9155107187894074,0.39722572509457754,0.05674653215636822,0.11349306431273644,Charles,Forward,1586
393881,0.035466375515889985,8.155339805825243,11.941747572815533,9.029126213592233,0.0,0.0,0.14563106796116504,0.4368932038834951,H. Toledo,Forward,618
395636,0.3691028406246212,4.505851755526658,7.636540962288686,3.7451235370611182,2.604031209362809,0.5266579973992198,0.05851755526657997,0.2048114434330299,Maxi Gómez,Forward,3076
424624,0.04608616444127091,8.21546052631579,5.1069078947368425,5.7730263157894735,1.332236842105263,0.0,0.0,0.07401315789473684,O. Etebo,Forward,1216
447821,0.21882944640870539,4.003759398496241,10.093984962406015,3.8909774436090228,5.018796992481203,0.22556390977443608,0.0,0.16917293233082706,Y. En-Nesyri,Forward,1596
489417,0.17865419137354618,5.806451612903226,7.935483870967742,3.4838709677419355,4.645161290322581,0.1935483870967742,0.0,0.0,Erik Expósito,Forward,465
